№ чека;Дата;Время;Товар;Кол-во;Сумма;Способ платежа (нал / безнал);Покупатель;Себестоимость закупки
100003175;4-5-2017;0,558981481;Майка тип 3, Nike;1;535;безналичные;;250
100003199;7-17-2018;0,660416667;Штаны тип 11, Puma;1;539.37576;наличные;;329
100003199;7-17-2018;0,660416667;Шапка тип 2, Reebok;1;378.4;наличные;;176
100003199;7-17-2018;0,660416667;Колготки тип 6, Puma;1;487.968;наличные;;299
100003199;7-17-2018;0,660416667;Футболка тип 3, Adidas;1;623.28;наличные;;318
100003227;5-1-2017;0,842002315;Мячик тип 1, Puma;1;71.896;наличные;;43
100003232;4-14-2018;0,593958333;Рубашка тип 7, Adidas;1;1550.25;безналичные;;795
100003237;4-13-2018;0,827627315;Рубашка тип 8, Reebok;1;1187.93;наличные;;563
100003251;11-21-2016;0,673287037;Кроссовки тип 4, Puma;1;1451.904;наличные;ФИО 412;912
100003251;11-21-2016;0,673287037;Шлёпки тип 1, Nike;1;371.68;наличные;ФИО 412;184
100003260;3-8-2018;0,721516204;Ремень тип 1, Adidas;1;605.4255;наличные;;291
100003260;3-8-2018;0,721516204;Штаны тип 1, Nike;1;2275.036;наличные;;937
100003260;3-8-2018;0,721516204;Шлёпки тип 2, Reebok;1;468.7;наличные;;218
100003266;7-14-2018;0,609803241;Штаны тип 5, Adidas;1;972.37;безналичные;;479
100003277;5-4-2016;0,512789352;Шапка тип 4, Puma;1;385.55608;безналичные;;251
100003331;8-20-2017;0,79625;Рубашка тип 4, Nike;1;1786.40928;безналичные;ФИО 616;876
100003331;8-20-2017;0,79625;Шапка тип 7, Reebok;1;374.4;безналичные;ФИО 616;195
100003331;8-20-2017;0,79625;Сапоги тип 1, Adidas;1;7293.79;безналичные;ФИО 616;3593
100003331;8-20-2017;0,79625;Шлёпки тип 2, Nike;1;739.4304;безналичные;ФИО 616;332
100003333;7-26-2017;0,427488426;Рубашка тип 12, Adidas;2;1641.6;безналичные;;912
100003338;9-16-2017;0,395034722;Рубашка тип 12, Adidas;1;820.8;наличные;;456
100003338;9-16-2017;0,395034722;Футболка тип 3, Puma;2;1232.352;наличные;;778
100003353;9-16-2017;0,690706019;Шапка тип 1, Reebok;1;460.8615;наличные;;265
100003362;9-29-2017;0,792719907;Штаны тип 2, Reebok;1;335.49;наличные;;159
100003368;6-4-2018;0,470972222;Майка тип 3, Reebok;1;554.5881;наличные;ФИО 623;263
100003368;6-4-2018;0,470972222;Сапоги тип 5, Reebok;1;5390.1765;наличные;ФИО 623;2741
100003369;6-25-2018;0,6759375;Колготки тип 3, Reebok;1;356.96;безналичные;ФИО 1008;184
100003369;6-25-2018;0,6759375;Мячик тип 1, Nike;1;105.21984;безналичные;ФИО 1008;48
100003369;6-25-2018;0,6759375;Майка тип 4, Reebok;2;543.2;безналичные;ФИО 1008;280
100003369;6-25-2018;0,6759375;Кроссовки тип 4, Nike;1;1782.428;безналичные;ФИО 1008;893
100003369;6-25-2018;0,6759375;Рубашка тип 10, Puma;1;495.816;безналичные;ФИО 1008;283
100003369;6-25-2018;0,6759375;Шлёпки тип 3, Adidas;1;300.49;безналичные;ФИО 1008;151
100003369;6-25-2018;0,6759375;Штаны тип 3, Nike;1;1536.528;безналичные;ФИО 1008;714
100003369;6-25-2018;0,6759375;Штаны тип 3, Nike;2;3073.056;безналичные;ФИО 1008;1428
100003379;12-3-2016;0,581527778;Запонка тип 3, Adidas;1;396.44;наличные;;187
100003379;12-3-2016;0,581527778;Колготки тип 4, Puma;1;297.024;наличные;;168
100003391;1-16-2017;0,584583333;Туфли тип 3, Adidas;1;3408.96;безналичные;;1608
100003399;4-19-2016;0,862824074;Рубашка тип 10, Reebok;2;2251.44;наличные;;1062
100003405;2-18-2017;0,388414352;Запонка тип 3, Puma;1;648.96;наличные;;390
100003418;9-1-2016;0,861493056;Штаны тип 10, Nike;1;1158.616;наличные;ФИО 955;577
100003418;9-1-2016;0,861493056;Колготки тип 7, Nike;2;729.632;наличные;ФИО 955;302
100003428;5-7-2018;0,488726852;Штаны тип 11, Puma;2;1089.648;наличные;;658
100003467;8-11-2018;0,74875;Запонка тип 3, Adidas;2;792.88;наличные;;374
100003467;8-11-2018;0,74875;Запонка тип 1, Adidas;1;526.62;наличные;;262
100003472;6-14-2016;0,410011574;Кроссовки тип 5, Puma;1;1119.176;наличные;;703
100003484;6-20-2018;0,613159722;Запонка тип 2, Adidas;1;380.88;наличные;;207
100003488;9-26-2017;0,4734375;Рубашка тип 1, Reebok;1;1330.7616;наличные;;738
100003494;7-15-2016;0,75400463;Рубашка тип 11, Puma;2;1469.44;безналичные;ФИО 1200;820
100003494;7-15-2016;0,75400463;Шлёпки тип 3, Reebok;1;481.14;безналичные;ФИО 1200;243
100003494;7-15-2016;0,75400463;Запонка тип 7, Nike;2;1058.54112;безналичные;ФИО 1200;504
100003494;7-15-2016;0,75400463;Рубашка тип 12, Reebok;1;1085.3395;безналичные;ФИО 1200;629
100003494;7-15-2016;0,75400463;Рубашка тип 1, Nike;1;1700.784;безналичные;ФИО 1200;837
100003504;1-7-2017;0,849571759;Майка тип 4, Reebok;1;258.02;наличные;;140
100003504;1-7-2017;0,849571759;Штаны тип 3, Nike;1;1259.95296;наличные;;714
100003504;1-7-2017;0,849571759;Футболка тип 4, Puma;1;291.39712;наличные;;184
100003510;6-28-2016;0,852650463;Рубашка тип 6, Nike;1;1475.1828;наличные;ФИО 119;702
100003530;4-7-2016;0,787199074;Мячик тип 1, Reebok;1;93.74;безналичные;;43
100003557;9-12-2016;0,573240741;Кроссовки тип 1, Nike;1;3992.892;безналичные;;1887
100003564;6-30-2016;0,600752315;Сапоги тип 3, Nike;1;5670.144;безналичные;;3312
100003568;4-12-2016;0,519803241;Мячик тип 2, Nike;1;83.62;наличные;;37
100003568;4-12-2016;0,519803241;Шлёпки тип 1, Nike;2;743.36;наличные;;368
100003568;4-12-2016;0,519803241;Рубашка тип 8, Nike;1;938.3104;наличные;;542
100003571;7-2-2017;0,745266204;Шапка тип 5, Reebok;1;226.24;наличные;ФИО 492;112
100003571;7-2-2017;0,745266204;Футболка тип 3, Adidas;1;623.28;наличные;ФИО 492;318
100003582;12-19-2016;0,750636574;Рубашка тип 2, Nike;1;1951.232;наличные;ФИО 844;824
100003582;12-19-2016;0,750636574;Колготки тип 6, Nike;1;536.52;наличные;ФИО 844;255
100003584;8-28-2016;0,677094907;Майка тип 2, Nike;2;1551.7348;наличные;;770
100003584;8-28-2016;0,677094907;Ремень тип 3, Nike;1;469.264;наличные;;211
100003584;8-28-2016;0,677094907;Штаны тип 12, Adidas;1;974.46;наличные;;447
100003589;4-16-2018;0,676747685;Штаны тип 11, Nike;1;893.316;наличные;;453
100003589;4-16-2018;0,676747685;Кепка тип 1, Adidas;1;339.5;наличные;;175
100003589;4-16-2018;0,676747685;Сапоги тип 4, Puma;1;5809.6;наличные;;3631
100003600;3-11-2016;0,572893519;Рубашка тип 5, Puma;1;940.464;наличные;ФИО 509;622
100003600;3-11-2016;0,572893519;Туфли тип 4, Nike;1;5776.12;наличные;ФИО 509;2947
100003600;3-11-2016;0,572893519;Колготки тип 6, Adidas;2;1396.8;наличные;ФИО 509;776
100003601;9-1-2017;0,661041667;Шлёпки тип 3, Puma;1;334.88;наличные;;230
100003601;9-1-2017;0,661041667;Сапоги тип 3, Puma;1;4924.416;наличные;;2748
100003610;7-4-2018;0,4559375;Штаны тип 2, Adidas;1;2081.16;наличные;;1107
100003620;9-26-2017;0,609710648;Футболка тип 1, Reebok;2;538.8432;безналичные;;316
100003641;6-5-2018;0,749131944;Колготки тип 5, Adidas;1;736.32;безналичные;;354
100003641;6-5-2018;0,749131944;Штаны тип 2, Nike;1;1125.2256;безналичные;;597
100003645;4-9-2018;0,484953704;Майка тип 2, Adidas;2;621.6;безналичные;;336
100003645;4-9-2018;0,484953704;Футболка тип 2, Adidas;1;495.5148;безналичные;;258
100003645;4-9-2018;0,484953704;Штаны тип 12, Adidas;1;954.9708;безналичные;;447
100003645;4-9-2018;0,484953704;Футболка тип 6, Reebok;1;371.05;безналичные;;181
100003657;3-1-2017;0,381180556;Штаны тип 8, Nike;2;3126.544;безналичные;;1486
100003665;10-26-2016;0,736215278;Сапоги тип 3, Adidas;1;6357.88;безналичные;;2999
100003665;10-26-2016;0,736215278;Колготки тип 3, Nike;1;436.244;безналичные;;191
100003665;10-26-2016;0,736215278;Колготки тип 2, Nike;1;269;безналичные;;125
100003665;10-26-2016;0,736215278;Штаны тип 1, Reebok;1;2099.34;безналичные;;981
100003665;10-26-2016;0,736215278;Рубашка тип 2, Nike;1;1951.232;безналичные;;824
100003680;7-18-2017;0,671770833;Колготки тип 5, Adidas;1;625.872;безналичные;ФИО 89;354
100003691;7-29-2016;0,755914352;Сапоги тип 5, Reebok;1;5673.87;наличные;;2741
100003691;7-29-2016;0,755914352;Шапка тип 5, Adidas;1;322.74;наличные;;163
100003691;7-29-2016;0,755914352;Туфли тип 3, Adidas;1;3408.96;наличные;;1608
100003691;7-29-2016;0,755914352;Сапоги тип 6, Nike;1;5533.412;наличные;;2279
100003691;7-29-2016;0,755914352;Кроссовки тип 5, Adidas;1;1620.81;наличные;;783
100003691;7-29-2016;0,755914352;Рубашка тип 10, Reebok;2;2251.44;наличные;;1062
100003691;7-29-2016;0,755914352;Майка тип 4, Puma;1;234.752;наличные;;131
100003691;7-29-2016;0,755914352;Рубашка тип 5, Puma;1;1044.96;наличные;;622
100003707;7-12-2016;0,830659722;Туфли тип 4, Adidas;1;3582.78;безналичные;;1698
100003707;7-12-2016;0,830659722;Сапоги тип 5, Adidas;1;2860.29;безналичные;;1563
100003707;7-12-2016;0,830659722;Запонка тип 5, Reebok;1;262.8;безналичные;;146
100003707;7-12-2016;0,830659722;Штаны тип 6, Adidas;1;1256.24;безналичные;;766
100003709;5-2-2016;0,782627315;Колготки тип 7, Puma;1;565.76;безналичные;;320
100003713;4-13-2016;0,836238426;Майка тип 2, Nike;1;925.4322;наличные;ФИО 120;385
100003713;4-13-2016;0,836238426;Майка тип 3, Nike;1;535;наличные;ФИО 120;250
100003714;11-15-2016;0,642766204;Штаны тип 4, Reebok;1;1967.6832;безналичные;;1176
100003714;11-15-2016;0,642766204;Штаны тип 12, Adidas;1;857.5248;безналичные;;447
100003721;2-8-2018;0,806412037;Рубашка тип 6, Adidas;1;1333.2;наличные;;606
100003721;2-8-2018;0,806412037;Кроссовки тип 4, Nike;1;1782.428;наличные;;893
100003721;2-8-2018;0,806412037;Штаны тип 8, Puma;1;729.24672;наличные;;482
100003721;2-8-2018;0,806412037;Рубашка тип 12, Reebok;1;1047.0334;наличные;;629
100003731;4-10-2017;0,775925926;Колготки тип 6, Nike;1;536.52;наличные;ФИО 1185;255
100003731;4-10-2017;0,775925926;Кроссовки тип 4, Adidas;1;1544.51;наличные;ФИО 1185;739
100003731;4-10-2017;0,775925926;Рубашка тип 4, Puma;1;888.88;наличные;ФИО 1185;542
100003736;1-8-2016;0,836099537;Кепка тип 3, Adidas;2;760.42;наличные;;394
100003738;12-8-2017;0,475092593;Сапоги тип 5, Puma;1;2273.648;безналичные;;1286
100003738;12-8-2017;0,475092593;Ремень тип 4, Reebok;1;450.76;безналичные;;236
100003763;7-9-2018;0,410532407;Штаны тип 9, Nike;1;815.648;наличные;;359
100003773;7-1-2016;0,716550926;Штаны тип 2, Nike;1;1209.61752;наличные;;597
100003783;4-9-2016;0,5375;Футболка тип 4, Reebok;1;367.14;наличные;ФИО 981;174
100003783;4-9-2016;0,5375;Запонка тип 4, Nike;1;316.6184;наличные;ФИО 981;197
100003789;6-15-2018;0,658530093;Шлёпки тип 2, Puma;1;318.56;безналичные;ФИО 539;181
100003793;4-22-2017;0,464155093;Запонка тип 3, Reebok;1;719.44;наличные;;391
100003808;1-31-2018;0,869259259;Рубашка тип 9, Adidas;2;3164.1204;безналичные;;1676
100003812;4-22-2018;0,756030093;Кроссовки тип 3, Adidas;1;3241.26;безналичные;;1637
100003812;4-22-2018;0,756030093;Мячик тип 1, Puma;1;71.896;безналичные;;43
100003812;4-22-2018;0,756030093;Футболка тип 5, Puma;1;247.976;безналичные;;139
100003812;4-22-2018;0,756030093;Штаны тип 10, Nike;1;1158.616;безналичные;;577
100003812;4-22-2018;0,756030093;Рубашка тип 9, Puma;1;589.424;безналичные;;425
100003815;9-14-2016;0,440925926;Колготки тип 5, Nike;1;506.984;безналичные;;254
100003815;9-14-2016;0,440925926;Сапоги тип 1, Adidas;1;7293.79;безналичные;;3593
100003815;9-14-2016;0,440925926;Рубашка тип 2, Reebok;1;465.696;безналичные;;252
100003816;3-28-2016;0,765601852;Сапоги тип 1, Reebok;1;4327.752;наличные;;2535
100003820;9-26-2016;0,795092593;Туфли тип 1, Puma;1;3787.08;безналичные;ФИО 159;2265
100003828;9-28-2016;0,740613426;Запонка тип 6, Reebok;1;363.6776;безналичные;;221
100003832;10-9-2017;0,848900463;Штаны тип 7, Reebok;1;1571.7;безналичные;;806
100003832;10-9-2017;0,848900463;Штаны тип 2, Adidas;1;2081.16;безналичные;;1107
100003832;10-9-2017;0,848900463;Запонка тип 7, Nike;1;540.90288;безналичные;;252
100003832;10-9-2017;0,848900463;Майка тип 4, Adidas;1;217.21;безналичные;;107
100003868;9-17-2016;0,833275463;Шапка тип 8, Puma;1;483.3024;наличные;;290
100003868;9-17-2016;0,833275463;Сапоги тип 1, Puma;1;6316.816;наличные;;3778
100003868;9-17-2016;0,833275463;Шлёпки тип 1, Reebok;1;686.4;наличные;;312
100003881;5-13-2016;0,813240741;Майка тип 2, Nike;1;934.78;наличные;;385
100003881;5-13-2016;0,813240741;Майка тип 4, Puma;1;223.0144;наличные;;131
100003898;5-21-2016;0,5975;Футболка тип 5, Adidas;1;627.21;безналичные;;303
100003917;1-21-2018;0,387141204;Колготки тип 5, Puma;2;1269.70688;безналичные;;764
100003939;12-23-2017;0,387349537;Футболка тип 1, Nike;1;416.024;наличные;;190
100003953;5-15-2017;0,58150463;Кроссовки тип 6, Nike;1;4363.6716;наличные;;1923
100003957;2-7-2017;0,727002315;Шапка тип 5, Adidas;1;322.74;безналичные;ФИО 605;163
100003963;11-16-2017;0,786909722;Запонка тип 6, Nike;1;615.048;безналичные;;294
100003963;11-16-2017;0,786909722;Штаны тип 12, Reebok;1;461.397;безналичные;;249
100003968;7-10-2018;0,713425926;Шапка тип 7, Nike;1;452.608;безналичные;ФИО 291;208
100003968;7-10-2018;0,713425926;Запонка тип 6, Puma;1;365.72;безналичные;ФИО 291;205
100003984;5-27-2018;0,423530093;Рубашка тип 5, Puma;1;1044.96;наличные;;622
100003984;5-27-2018;0,423530093;Запонка тип 1, Adidas;1;442.3608;наличные;;262
100003984;5-27-2018;0,423530093;Штаны тип 10, Puma;1;1870.2;наличные;;1039
100003984;5-27-2018;0,423530093;Ремень тип 1, Nike;1;274.912;наличные;;121
100003989;6-4-2018;0,512256944;Рубашка тип 8, Adidas;1;649.65;безналичные;;355
100003990;4-11-2016;0,574074074;Шапка тип 5, Nike;2;763.28448;наличные;;458
100003990;4-11-2016;0,574074074;Мячик тип 2, Puma;1;65.124;наличные;;45
100004002;9-25-2018;0,453217593;Кроссовки тип 6, Puma;1;2577.472;наличные;;1564
100004002;9-25-2018;0,453217593;Майка тип 1, Adidas;1;757.302;наличные;;364
100004003;3-18-2016;0,636377315;Мячик тип 2, Reebok;1;100.11;наличные;ФИО 659;47
100004029;7-9-2018;0,486886574;Футболка тип 6, Reebok;1;371.05;безналичные;;181
100004029;7-9-2018;0,486886574;Рубашка тип 5, Puma;1;856.8672;безналичные;;622
100004029;7-9-2018;0,486886574;Футболка тип 4, Puma;1;297.344;безналичные;;184
100004029;7-9-2018;0,486886574;Запонка тип 5, Puma;1;250.88;безналичные;;140
100004037;2-13-2016;0,797395833;Штаны тип 3, Nike;1;1536.528;наличные;;714
100004063;7-19-2018;0,665856481;Колготки тип 7, Puma;2;995.7376;наличные;;640
100004079;10-20-2016;0,775532407;Кроссовки тип 1, Puma;1;2486.54208;наличные;;1628
100004081;5-16-2016;0,840648148;Штаны тип 1, Adidas;1;1564.92;безналичные;ФИО 788;828
100004081;5-16-2016;0,840648148;Футболка тип 3, Adidas;1;623.28;безналичные;ФИО 788;318
100004088;1-11-2017;0,846527778;Майка тип 3, Reebok;1;560.19;наличные;;263
100004088;1-11-2017;0,846527778;Штаны тип 5, Nike;1;2028.288;наличные;;912
100004105;3-17-2017;0,618842593;Рубашка тип 12, Reebok;1;1276.87;наличные;;629
100004108;8-20-2018;0,757152778;Колготки тип 7, Nike;1;364.816;наличные;;151
100004117;6-18-2017;0,70880787;Сапоги тип 6, Reebok;1;5152.9968;наличные;ФИО 1092;2814
100004117;6-18-2017;0,70880787;Майка тип 2, Puma;1;586.56;наличные;ФИО 1092;390
100004124;5-13-2018;0,442835648;Штаны тип 1, Nike;1;2275.036;безналичные;;937
100004137;3-25-2016;0,745347222;Рубашка тип 1, Puma;1;1183.68624;безналичные;ФИО 314;814
100004137;3-25-2016;0,745347222;Кроссовки тип 4, Nike;2;2923.18192;безналичные;ФИО 314;1786
100004137;3-25-2016;0,745347222;Сапоги тип 2, Puma;1;1927.072;безналичные;ФИО 314;1229
100004137;3-25-2016;0,745347222;Запонка тип 7, Adidas;1;334.88;безналичные;ФИО 314;184
100004137;3-25-2016;0,745347222;Кроссовки тип 2, Nike;1;4556.48;безналичные;ФИО 314;1964
100004139;7-4-2016;0,83849537;Футболка тип 2, Adidas;2;991.0296;безналичные;ФИО 422;516
100004143;10-15-2016;0,674594907;Туфли тип 2, Reebok;1;3505.6476;безналичные;;2378
100004143;10-15-2016;0,674594907;Туфли тип 1, Puma;1;3559.8552;безналичные;;2265
100004144;2-1-2016;0,684097222;Запонка тип 3, Reebok;1;719.44;наличные;;391
100004144;2-1-2016;0,684097222;Рубашка тип 10, Reebok;1;968.1192;наличные;;531
100004144;2-1-2016;0,684097222;Футболка тип 6, Reebok;1;326.524;наличные;;181
100004146;10-1-2017;0,482893519;Ремень тип 3, Reebok;1;707.2758;безналичные;ФИО 200;378
100004177;2-16-2018;0,694444444;Колготки тип 6, Nike;1;536.52;наличные;;255
100004177;2-16-2018;0,694444444;Шлёпки тип 3, Nike;1;313.536;наличные;;138
100004193;3-20-2017;0,436805556;Рубашка тип 5, Nike;1;911.744;безналичные;;419
100004200;6-11-2017;0,793009259;Шапка тип 3, Nike;1;544.69632;безналичные;;298
100004200;6-11-2017;0,793009259;Запонка тип 1, Adidas;1;526.62;безналичные;;262
100004200;6-11-2017;0,793009259;Шапка тип 3, Nike;1;648.448;безналичные;;298
100004264;3-6-2018;0,389814815;Рубашка тип 1, Reebok;1;1330.7616;безналичные;;738
100004264;3-6-2018;0,389814815;Сапоги тип 4, Reebok;1;7161.1;безналичные;;3769
100004267;2-16-2017;0,577013889;Штаны тип 10, Reebok;1;281.6208;безналичные;ФИО 46;162
100004267;2-16-2017;0,577013889;Кроссовки тип 5, Puma;1;1119.176;безналичные;ФИО 46;703
100004267;2-16-2017;0,577013889;Запонка тип 6, Nike;1;615.048;безналичные;ФИО 46;294
100004267;2-16-2017;0,577013889;Футболка тип 1, Reebok;1;309.68;безналичные;ФИО 46;158
100004267;2-16-2017;0,577013889;Ремень тип 2, Adidas;1;325.95;безналичные;ФИО 46;159
100004267;2-16-2017;0,577013889;Запонка тип 7, Adidas;1;334.88;безналичные;ФИО 46;184
100004267;2-16-2017;0,577013889;Шлёпки тип 1, Reebok;2;1372.8;безналичные;ФИО 46;624
100004267;2-16-2017;0,577013889;Рубашка тип 3, Reebok;1;428.778;безналичные;ФИО 46;246
100004272;1-13-2018;0,773773148;Шапка тип 2, Nike;2;1092.896;наличные;ФИО 489;476
100004272;1-13-2018;0,773773148;Колготки тип 3, Reebok;1;349.8208;наличные;ФИО 489;184
100004272;1-13-2018;0,773773148;Туфли тип 4, Reebok;1;6167.26;наличные;ФИО 489;3298
100004277;5-31-2017;0,446331019;Запонка тип 3, Nike;1;782.6;безналичные;;350
100004286;2-10-2017;0,627719907;Футболка тип 2, Puma;1;304.192;наличные;;200
100004286;2-10-2017;0,627719907;Футболка тип 6, Reebok;1;371.05;наличные;;181
100004286;2-10-2017;0,627719907;Кепка тип 3, Adidas;1;368.8037;наличные;;197
100004286;2-10-2017;0,627719907;Туфли тип 3, Puma;1;5261.256;наличные;;3003
100004286;2-10-2017;0,627719907;Шапка тип 1, Puma;2;902.43072;наличные;;576
100004288;12-25-2017;0,644467593;Рубашка тип 2, Reebok;1;554.4;наличные;;252
100004297;7-27-2017;0,564143519;Рубашка тип 9, Puma;1;669.8;наличные;;425
100004298;1-9-2018;0,680335648;Шлёпки тип 3, Adidas;1;270.441;безналичные;;151
100004298;1-9-2018;0,680335648;Кепка тип 3, Reebok;1;315.57;безналичные;;157
100004298;1-9-2018;0,680335648;Сапоги тип 4, Reebok;2;14322.2;безналичные;;7538
100004308;5-25-2018;0,707141204;Рубашка тип 11, Nike;1;1299.548;наличные;;659
100004308;5-25-2018;0,707141204;Ремень тип 3, Puma;1;593.712;наличные;;342
100004311;9-15-2017;0,79068287;Шапка тип 3, Puma;1;388.44;безналичные;;249
100004311;9-15-2017;0,79068287;Кроссовки тип 6, Adidas;1;2418.624;безналичные;;1224
100004344;4-17-2018;0,663865741;Запонка тип 7, Reebok;1;512.64;наличные;ФИО 59;267
100004345;4-22-2017;0,775578704;Кроссовки тип 1, Adidas;1;3338.68;наличные;;1748
100004349;6-17-2016;0,793877315;Рубашка тип 8, Adidas;1;649.65;наличные;;355
100004349;6-17-2016;0,793877315;Ремень тип 3, Nike;1;469.264;наличные;;211
100004353;2-7-2016;0,809131944;Шапка тип 3, Reebok;1;485.1528;наличные;;253
100004355;10-25-2016;0,550578704;Туфли тип 3, Nike;1;6650.368;безналичные;;3352
100004355;10-25-2016;0,550578704;Рубашка тип 2, Puma;1;793.87776;безналичные;;494
100004355;10-25-2016;0,550578704;Запонка тип 6, Reebok;1;413.27;безналичные;;221
100004355;10-25-2016;0,550578704;Запонка тип 3, Nike;1;782.6;безналичные;;350
100004369;6-20-2016;0,687592593;Сапоги тип 2, Adidas;1;6783.45;безналичные;;3309
100004371;9-8-2018;0,431828704;Шлёпки тип 2, Nike;1;677.8112;наличные;ФИО 1166;332
100004371;9-8-2018;0,431828704;Футболка тип 5, Reebok;1;700.91;наличные;ФИО 1166;323
100004371;9-8-2018;0,431828704;Сапоги тип 4, Adidas;1;7128.99;наличные;ФИО 1166;3411
100004402;11-15-2017;0,862939815;Ремень тип 3, Nike;1;403.56704;наличные;;211
100004407;2-11-2016;0,609606481;Сапоги тип 4, Puma;1;5809.6;наличные;;3631
100004407;2-11-2016;0,609606481;Шапка тип 8, Reebok;1;401.4472;наличные;;209
100004407;2-11-2016;0,609606481;Рубашка тип 11, Nike;1;1299.548;наличные;;659
100004407;2-11-2016;0,609606481;Майка тип 1, Reebok;2;378.4;наличные;;176
100004412;7-9-2018;0,448148148;Колготки тип 7, Puma;1;560.1024;наличные;;320
100004412;7-9-2018;0,448148148;Колготки тип 3, Adidas;1;457.5228;наличные;;251
100004412;7-9-2018;0,448148148;Запонка тип 3, Reebok;1;719.44;наличные;;391
100004412;7-9-2018;0,448148148;Сапоги тип 4, Puma;1;5809.6;наличные;;3631
100004412;7-9-2018;0,448148148;Ремень тип 1, Adidas;1;637.29;наличные;;291
100004412;7-9-2018;0,448148148;Рубашка тип 1, Reebok;1;1357.92;наличные;;738
100004436;9-20-2018;0,869606481;Кепка тип 2, Adidas;1;536.112;наличные;;292
100004436;9-20-2018;0,869606481;Шапка тип 6, Puma;1;391.56;наличные;;251
100004450;2-12-2018;0,842708333;Запонка тип 3, Adidas;1;376.618;наличные;;187
100004479;12-2-2016;0,417638889;Кроссовки тип 6, Reebok;2;3933.92;безналичные;;2138
100004481;1-23-2018;0,416377315;Штаны тип 5, Puma;1;2105.008;наличные;;1207
100004481;1-23-2018;0,416377315;Штаны тип 7, Puma;1;482.232;наличные;;283
100004485;6-11-2016;0,56869213;Кроссовки тип 6, Reebok;1;1966.96;безналичные;ФИО 507;1069
100004512;6-14-2017;0,672280093;Запонка тип 7, Reebok;1;512.64;безналичные;;267
100004512;6-14-2017;0,672280093;Кепка тип 1, Puma;1;237.984;безналичные;;134
100004515;9-12-2016;0,578125;Рубашка тип 5, Reebok;1;971.88;безналичные;;534
100004515;9-12-2016;0,578125;Рубашка тип 4, Reebok;2;3347.8;безналичные;;1762
100004515;9-12-2016;0,578125;Кроссовки тип 1, Reebok;1;2316.6;безналичные;;1053
100004515;9-12-2016;0,578125;Кроссовки тип 5, Adidas;1;1620.81;безналичные;;783
100004515;9-12-2016;0,578125;Запонка тип 6, Nike;1;608.89752;безналичные;;294
100004516;10-11-2016;0,615046296;Кепка тип 1, Puma;1;237.984;наличные;;134
100004516;10-11-2016;0,615046296;Футболка тип 1, Adidas;1;423.108;наличные;;219
100004516;10-11-2016;0,615046296;Колготки тип 1, Puma;1;215.496;наличные;;123
100004516;10-11-2016;0,615046296;Сапоги тип 1, Adidas;1;7293.79;наличные;;3593
100004516;10-11-2016;0,615046296;Штаны тип 4, Reebok;2;4421.76;наличные;;2352
100004516;10-11-2016;0,615046296;Штаны тип 8, Puma;1;683.6688;наличные;;482
100004516;10-11-2016;0,615046296;Футболка тип 2, Puma;1;291.648;наличные;;200
100004516;10-11-2016;0,615046296;Колготки тип 7, Adidas;1;797.04;наличные;;369
100004516;10-11-2016;0,615046296;Рубашка тип 3, Nike;1;1407.16116;наличные;;821
100004527;9-18-2016;0,656111111;Запонка тип 4, Adidas;2;2139.62;наличные;;986
100004537;10-19-2016;0,791099537;Шапка тип 4, Puma;1;423.688;безналичные;;251
100004537;10-19-2016;0,791099537;Футболка тип 6, Nike;1;692.692;безналичные;;346
100004553;7-25-2018;0,756944444;Ремень тип 3, Puma;1;593.712;наличные;ФИО 348;342
100004554;8-10-2017;0,40337963;Туфли тип 1, Adidas;1;3712.5;наличные;;1875
100004554;8-10-2017;0,40337963;Шапка тип 1, Nike;1;464.112;наличные;;198
100004577;5-30-2017;0,435150463;Сапоги тип 3, Adidas;1;6357.88;наличные;;2999
100004577;5-30-2017;0,435150463;Рубашка тип 10, Reebok;1;1125.72;наличные;;531
100004579;11-6-2017;0,7259375;Колготки тип 2, Puma;1;419.09504;наличные;;257
100004579;11-6-2017;0,7259375;Майка тип 2, Reebok;1;369.512;наличные;;247
100004592;4-14-2016;0,40244213;Футболка тип 4, Puma;1;240.84864;наличные;;184
100004592;4-14-2016;0,40244213;Колготки тип 5, Adidas;1;736.32;наличные;;354
100004596;11-4-2016;0,622673611;Майка тип 4, Adidas;2;434.42;безналичные;ФИО 997;214
100004597;9-8-2016;0,617083333;Ремень тип 1, Adidas;1;599.0526;безналичные;;291
100004607;9-7-2017;0,511481481;Мячик тип 2, Adidas;1;83.16;наличные;;45
100004607;9-7-2017;0,511481481;Кроссовки тип 2, Reebok;1;1153.2976;наличные;;712
100004607;9-7-2017;0,511481481;Штаны тип 5, Adidas;1;972.37;наличные;;479
100004615;1-15-2018;0,671018519;Штаны тип 1, Reebok;1;2099.34;безналичные;;981
100004615;1-15-2018;0,671018519;Штаны тип 1, Adidas;2;3129.84;безналичные;;1656
100004615;1-15-2018;0,671018519;Ремень тип 4, Puma;1;430.944;безналичные;;268
100004615;1-15-2018;0,671018519;Кепка тип 1, Puma;1;195.14688;безналичные;;134
100004615;1-15-2018;0,671018519;Кепка тип 1, Adidas;1;319.13;безналичные;;175
100004615;1-15-2018;0,671018519;Штаны тип 7, Puma;1;395.43024;безналичные;;283
100004622;8-2-2018;0,41869213;Штаны тип 3, Puma;1;396.288;наличные;;258
